,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
32,/company/latto,LATTO,enterprise,ISR,,Tel Aviv,Tel Aviv,/company/2bangles,2BAngles,,,,unknown,,series-b,7/31/13,2013-07,2013-Q3,2013,"4,000,000","<p>LATTO is a leading developer and provider of centralized cloud-based multi-screen video store solutions for streaming live/linear and on-demand video content - “Over-the-Top” (OTT) and as part of TV Everywhere (TVE) initiatives. LATTO’s proprietary video platform offers Telecommunication Operators, Broadcasters and Content Aggregators an innovative end-to-end and white label solution with the ability to easily monetize video assets.</p>
<p>OUR VISION</p>
<p>It is our vision to provide our clients with new and innovative tools for easily and conveniently leveraging and further monetizing their media assets in the todays’ rapidly changing and competitive online video landscape. Considering the on-going growth in content consumption across devices and inspired by the concept of “monetizing multiscreen video” we developed a modular platform that provides you with a centralized multiscreen video solution, innovative monetization &amp; e-commerce tools and an intelligent ad deliver platform – all designed to maximize the value of your media assets.</p>
<p>WHAT WE DO</p>
<p>The LATTO TVE Platform is a modular solution addressing all aspects of the online video landscape and life cycle:</p>
<p> “LATTO GO” – A centralized content distribution management system for publishing live, VOD and catch-up TV content across devices via a single control console, anywhere in the world</p>
<p> “LATTO PAY” – A flexible &amp; cloud based transaction and payment engine fitting any business model and offering a unified platform for billing end users across multiple devices, real-time data analysis, BI and reporting system as well as a broad array of payment methods. </p>
<p> “LATTO-SHOP” – Innovative monetization tools maximizing the value of your media assets and creating incremental revenue streams. LATTO storefront solutions offer a truly personalized entertainment experience allowing for maximizing content consumption and sales. Further our interactive e-commerce solutions and UI enable “one-click-buy” via any screen and amplify “impulse-buy” creating additional revenue streams.  Our intelligent ad delivery platform ensures most targeted </p>","ott, over-the-top, multiscreen, tv-everywhere, iptv, live, vod, catch-up-tv, smartphone, tablet, pc, smart-tv, tv, video-platform, personalization, video-monetization, video-commercialization, media-asset-monetization, targeted-advertising, partner-eco-sy",http://api-images.crunchbase.com/assets/images/resized/0026/9092/269092v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0026/9092/269092v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0026/9092/269092v2-max-450x450.png,30,32.1076093,34.8346687
33,/company/airvend,AIRVEND,software,USA,UT,Salt Lake City,Provo,/company/365-retail-markets,365 Retail Markets,software,USA,MI,Detroit,Troy,angel,1/2/14,2014-01,2014-Q1,2014,"1,200,000","<p>AirVend is an interactive touchscreen device that displays nutritional info, provides cashless options, and sends real-time data and alerts wirelessly.</p>
<p>With the platform in place, innovation can continually flow via over-the-air updates. Actionable Ads, loyalty &amp; coupons, new cashless payment options, dynamic pricing, custom promotion, and much, much more…</p>
<p>We are passionate technologists on a mission to make the latest technology affordable for the Vending masses.</p>",,http://api-images.crunchbase.com/assets/images/resized/0038/6467/386467v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0038/6467/386467v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0038/6467/386467v1-max-450x450.png,,,
34,/company/yikuaiqu,Yikuaiqu,travel,CHN,,China - Other,,/company/36kr,36Kr,,,,unknown,,series-a,1/27/14,2014-01,2014-Q1,2014,,"<p>Piece to travel network (yikuaiqu.com), founded in 2011, is focused on supporting Jiangsu Province high-tech enterprises, is the cutting-edge of online travel service providers, travel brand positioning in the “light travel • Walks” provide attractions for tourists , hotels, flights and holiday packages online travel deals. Company in Changzhou, Jiangsu, and Guangzhou offices. Core products:</p>
<p>“Things discount tickets” mobile application, is the first technology-based virtual reality tour AR navigation applications. Snare 30,000 famous tourist attractions Raiders, a collection of 6,000 attractions discounted tickets. Free registration, free login, do online payments, support is paid attractions, 30 seconds fast booking; fun attractions for you to explore more.</p>
<p>“Four scenic tour - Tourist Guide” mobile applications, the most famous tourist intelligence applications, the country’s first self-guided professional mobile applications, has the most complete tourist attractions Raiders, can help you find the surrounding landscape, navigation style play area, depth reading Attractions story with you feel better travel experience. </p>",,http://api-images.crunchbase.com/assets/images/resized/0040/1880/401880v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0040/1880/401880v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0040/1880/401880v1-max-450x450.jpg,,,
35,/company/blokify,Blokify,games_video,USA,NY,New York,New York,/company/3d-systems,3D Systems,software,USA,SC,Rock Hill,Rock Hill,angel,9/1/13,2013-09,2013-Q3,2013,"600,000",<p>Blokify is 3D modeling software that enables kids to to create toys they can play with virtually or physically via 3D printing. Blokify is available for download from the iOS store.</p>,"3d-printing, 3d-modeling, cad, game, blocks, design, make, build, create, engineer, kids, toys",http://api-images.crunchbase.com/assets/images/resized/0037/8788/378788v6-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0037/8788/378788v6-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0037/8788/378788v6-max-450x450.png,6,,
36,/company/msi,MSI,hardware,USA,FL,Palm Beach,Boca Raton,/company/3m,3M,enterprise,USA,MN,Minneapolis,St Paul,venture,3/3/14,2014-03,2014-Q1,2014,,"<p>MSi has always been focused on creating a solution to the high-energy consumption of hot, costly halogen lights in a myriad of applications – particularly in Retail, Hospitality, Museums and Furniture. Today, MSiXPAR’s are getting rave reviews across the nation, including the coveted INC500 award Top 500 fastest growing companies in America.</p>",,http://api-images.crunchbase.com/assets/images/resized/0042/6250/426250v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0042/6250/426250v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0042/6250/426250v1-max-450x450.png,,,
37,/company/ecovative-designs,Ecovative Design,cleantech,USA,NY,Green Island,Green Island,/company/3m-company,3M Company,,,,unknown,,venture,11/8/13,2013-11,2013-Q4,2013,"14,000,000", , , , , , , , 
38,/company/lovely,Lovely,real_estate,USA,CA,SF Bay,San Francisco,/company/3taps,3taps,web,USA,CA,SF Bay,San Francisco,series-a,10/1/12,2012-10,2012-Q4,2012,"2,000,000","<p>Lovely is the first real rental marketplace that helps renters land their homes quickly and easily and helps property owners and managers find the best tenants. </p>
<p>We are a passionate 15 person startup operating out of a shared workspace in San Francisco, California. We know from personal experience just how painful it can be to rent an apartment, and we think it should be faster, easier, and more transparent. </p>
<p>For renters, we built Lovely and Lovely for iPhone, a simple, fast, and complete set of rental search tools at your desktop or on the go to help you find the perfect place to call home.
www.livelovely.com</p>
<p>For property owners and managers, we built Lovely Pro, a complete professional suite of tools to help you find the perfect tenant for your home.
www.pro.livelovely.com</p>","real-estate, real-estate-search, apartment-rentals",http://api-images.crunchbase.com/assets/images/resized/0015/7059/157059v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0015/7059/157059v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0015/7059/157059v2-max-450x450.png,15,,
39,/company/myfairpartner,myFairPartner,consulting,GBR,,London,London,/company/3u-holding-ag,3U HOLDING AG,,,,unknown,,angel,1/1/09,2009-01,2009-Q1,2009,"620,969","<p>myFairPartner is UK based 24/7 online temporary employment platform for finding, hiring, and managing temporary staff in the UK.</p>
<p>Unlike today’s temp agencies, myFairPartner is completely online, free to join, and gives power to the client to search for candidates, schedule interviews and authorise timesheets at any hour of the day.</p>
<p>myFairPartner aims to get people happily employed, and removes the biggest obstacle for clients to give permanent jobs to temps, the Temp-to-Perm fee.</p>","uk, employment, temping, recruitment, staffing, jobs, job-search, payroll, timesheets",http://api-images.crunchbase.com/assets/images/resized/0010/4554/104554v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0010/4554/104554v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0010/4554/104554v2-max-450x450.jpg,10,,
40,/company/birthdayslam-com,Birthday Slam,health,CAN,,Toronto,Toronto,/company/3w-capital,3W Capital,,,,unknown,,angel,10/1/10,2010-10,2010-Q4,2010,"100,000", , , , , , , , 
41,/company/peertransfer,peerTransfer,finance,USA,MA,Boston,Boston,/company/500-hats,500 Hats,,USA,CA,SF Bay,Palo Alto,angel,10/28/10,2010-10,2010-Q4,2010,"1,100,000","<p>peerTransfer was founded to address the specific money transfer needs of the growing international student population in the United States.  To help facilitate the payment process for the student, as well as the reconciliation process for the schools, peerTransfer has developed a secure and efficient solution for international student payments (e.g., tuition, fees and admission deposits) that saves each entity a significant amount of time and money.  </p>
<p>peerTransfer offers a secure, seamless, and easy-to-navigate system for students that enables them to pay in their home currency, and also saves them a significant amount of money when doing so.  For many currencies, peerTransfer provides foreign exchange rates unmatched by traditional banks.  These rates can result in a significant savings — up to thousands of dollars per each year of tuition.  And, unlike large financial institutions, peerTransfer provides international 24x7 support across multiple channels — voice, Skype, chat or email — to guide students through the process.  peerTransfer is completely free for schools, can be turned on in a matter of hours and has been proven to save overhead, by ensuring all student information is included in the transfer.</p>
<p>Headquartered in Boston, Mass., peerTransfer also maintains offices in Valencia, Spain. It is backed by international investors (including Spark Capital, a $1Billion Venture Capital fund).</p>","international-money-transfer, global-payments, online-financial-services, payment-processing, fintech-remittances",http://api-images.crunchbase.com/assets/images/resized/0010/6974/106974v8-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0010/6974/106974v8-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0010/6974/106974v8-max-450x450.png,,,
